,uid,train_loss,train_accuracy,test_loss,test_accuracy
52,52,3.057535424254486,25.06460118665299,3.150138880411784,24.09999998474121
53,53,4.42786945165736,4.329597890774671,6.160349834442139,1.2833333333333334
54,54,3.3708905193565233,19.133157548898133,3.52472433980306,17.466666661580405
55,55,3.4602719145820733,18.212920237461358,3.6016999937693277,16.78333332824707
56,56,3.063883490647308,25.102834542512735,3.334520565032959,20.983333323160807
57,57,4.006653551417271,9.899802241969754,4.053073557535807,9.43333333269755
58,58,4.170237989670836,7.539222149003393,19.992903533935547,0.8999999998410543
59,59,3.499634976710783,16.935398813799644,3.7299702008565268,14.6666666653951
60,60,3.5777115674166593,15.506262359870604,3.8837571551005046,12.516666661580404
61,61,3.5619250002517147,15.965062624202721,4.341287885030111,9.95
62,62,3.3630582958817405,19.05669083808391,3.8430864181518554,13.333333335876464
63,63,3.447167588845632,17.270929466956684,3.6533937409718833,14.799999994913737
64,64,3.543133763028511,14.98417930147879,3.8503553320566812,11.883333338419597
65,65,3.312012380299477,19.82729070503773,3.554503188451131,17.549999994913737
66,66,4.002282627020215,9.965721819883283,4.054980721791585,9.300000005086263
67,67,3.3873083052826933,18.123269611501975,3.7407405122121173,14.33333332824707
68,68,3.4310211017560865,17.697429137358796,3.6975218200683595,15.450000005086263
69,69,2.9788333387632626,26.616348055925666,3.0510715287526446,25.28333334350586
70,70,3.520198859030586,16.166117337854896,3.9895249252319336,12.316666661580404
71,71,3.4035292236225025,18.398813447744814,3.487968277613322,17.366666666666667
72,72,3.477241006611049,17.922214897623483,3.618480126698812,16.233333323160807
73,73,3.5102669448953123,16.734344100901854,3.6291793073018392,15.399999989827474
74,74,4.783776260443871,0.7903757416093986,4.793228502909343,0.8333333339691162
75,75,4.129242246510877,8.07514831917649,4.4548361752827965,5.400000002543131
76,76,3.732061998528246,13.427818062291305,4.246560784657796,10.383333338419597
77,77,3.2589812290189135,20.98945286795428,3.405941567738851,18.466666664123537
78,78,3.564015511039377,15.197099538160613,3.9313342056274414,10.76666667175293
79,79,3.1774239568389713,22.796967700211408,3.3851728858947756,19.216666661580405
80,80,3.354831202556683,19.212920238316332,3.596546822230021,17.000000002543132
81,81,2.8878969113168234,28.324983520206057,3.1537108669281007,23.499999989827472
82,82,3.8495025279762403,9.773895846915702,4.528224442799886,6.53333333269755
83,83,3.8054718568974133,12.226104153184885,4.133133782704671,8.983333335876464
84,84,3.3328287347618812,19.8859591296604,3.7189926878611246,15.683333338419596
85,85,3.2934347648658324,20.4620962435899,3.882471914927165,12.583333335876464
86,86,3.127695393175692,23.694792353127767,3.412774975458781,20.59999997965495
87,87,4.010832311055656,9.107448913031059,4.8695797411600745,4.483333334604899
88,88,3.556799194000234,15.743572841284694,4.52421102142334,9.433333335876465
89,89,3.192200234148482,22.664469348502614,3.322221954345703,20.53333334350586
90,90,3.376014282462938,19.06657877359409,3.7410436007181804,14.649999997456868
91,91,3.5521352229750147,15.802900461864533,3.7885226726531984,13.516666659037272
92,92,3.3301872274729476,20.071852341553218,3.7926567846934,14.149999997456868
93,93,3.3525487552823874,19.6110744889221,3.567770441055298,17.066666666666666
94,94,3.6863401834604845,13.95781147015747,4.761417069753011,7.616666669209798
95,95,4.12614378063476,8.228081740125985,4.1566466636657715,8.016666669209798
96,96,3.441669775862873,17.863546473000817,4.708108786265055,8.183333332061768
97,97,3.5788264123279165,15.48384970416658,3.7839124024709068,12.933333335876465
98,98,3.5170896203374893,16.678971655386093,3.7785844573974607,13.250000005086264
99,99,2.9858533439057866,26.602504944169528,3.280632948557536,22.3
100,100,3.5323934807711397,15.750823994575557,4.098708704630534,11.2
101,101,3.5445791156934763,16.33421226119241,3.8049437624613445,13.116666659037271
102,102,3.3978605525432326,18.262359921248557,3.686905933380127,14.583333330790202
103,103,3.486596656031096,16.63941990786347,4.012508111317953,11.566666659037272
104,104,4.783722839154298,0.8147659855259825,4.792670471191406,0.8333333330154419
105,105,4.783727991346788,0.8628872775355687,4.792687938690186,0.8333333333333334
106,106,4.020412360953907,9.699406723822115,4.186437318166097,8.366666667938233
107,107,3.639164991982296,14.586684245723758,3.9746796226501466,11.783333328247071
108,108,4.783785441253401,0.8378378378519826,4.792875663757324,0.8333333339691162
109,109,3.2888640496788955,20.38694792398592,3.6873961804707847,15.283333333333333
110,110,3.3591996540014257,19.729070533948583,3.3909642194112144,19.8833333307902
111,111,2.9663575848923283,26.798945287504555,3.2152435576121015,22.98333334350586
112,112,3.4535403890364567,17.195781147905926,3.7601195443471274,12.416666661580404
113,113,3.717767607199179,13.63019116692741,5.348842872619629,5.900000002543131
114,114,3.388651712438977,19.24785761461654,3.5132336559295654,18.183333323160806
115,115,3.416505601149919,18.29993408142774,3.5822462825775148,16.333333328247072
116,116,3.396247934355261,18.365853658788048,3.976904139200846,12.416666667938232
117,117,3.279752120757936,20.778510218842218,3.599002150217692,17.199999989827475
118,118,4.075836490362038,8.75741595248761,4.722169212341308,4.666666669209798
119,119,3.3461739626792046,19.380355966828258,3.8444449710845947,13.366666665395101
120,120,4.783706104200611,0.8272907053394858,4.7932133293151855,0.8333333339691162
121,121,3.2957326030039678,20.68358602504944,4.164802761077881,12.3166666653951
122,122,3.4169558377413667,18.23401450311187,3.6743311309814453,14.68333332570394
123,123,3.8340302696240602,11.993408042792042,3.993803409576416,10.683333338419596
124,124,3.172724606149984,22.938694793459767,3.497023754119873,18.58333332570394
125,125,3.5017308475504443,16.665128542875568,3.9083100293477377,12.700000002543131
126,126,3.7589654356944537,12.85893210326203,4.741189400990804,5.949999998728434
127,127,3.572034466824566,15.700725116063358,3.683094732284546,14.533333323160807
128,128,3.3352271843962398,19.576137113728333,3.505134288152059,16.916666671752928
129,129,3.324198692701487,19.660514173262513,3.467752976735433,17.2
130,130,3.2056570797934687,22.38694792333212,3.3604119256337484,20.849999989827474
131,131,3.9137697279948345,10.063282795103271,4.118508441925049,8.0
132,132,3.1854234689839513,22.673698088784867,3.4612341117858887,20.433333343505858
133,133,3.056894470974263,25.13381674432723,3.2473582655588786,22.41666665649414
134,134,3.4660739959661475,17.040210943002016,3.6313919200897216,14.450000005086263
135,135,3.175949344496705,22.932102835748882,3.47574582862854,18.999999997456868
136,136,3.680276072853556,12.812129202800593,4.094686921437582,8.449999998728435
137,137,3.0848909418914534,24.550428478012137,3.210783445994059,22.700000010172527
138,138,3.5256315617067844,15.372445616498933,3.910417112986247,12.133333332061767
139,139,3.4515149412551205,17.737640080008763,3.9089754219055175,11.183333333333334
140,140,3.345362896784089,19.350692156676644,3.532278558731079,16.916666651407876
141,141,3.4516284581462884,17.456163480151382,3.854356792449951,12.566666661580404
142,142,3.3455431762147123,19.469347395774324,4.687804054260254,7.6
143,143,3.4179332841786416,18.11601845838714,3.7436322161356608,14.916666669209798
144,144,3.673153570580027,14.288727752846484,4.159026446024577,9.233333335876464
145,145,3.3619563234991827,19.634146342771025,3.5386761322021485,17.8
146,146,3.7138038518134904,13.579433091879677,3.9749553209940593,10.783333330790201
147,147,3.213714452811425,22.01977587494319,3.4501622664133706,18.483333318074543
148,148,3.3248903516695227,19.85695451528993,3.662785303115845,15.43333332570394
149,149,3.3019079968547382,20.584047463303268,3.4376867046356203,18.600000010172526
150,150,3.486421168251264,17.064601186904454,3.681071449915568,14.649999992370606
151,151,3.981902698926731,9.556361239313215,4.41855313873291,6.550000002543132
152,152,3.4224531152834605,17.818721159782232,3.623099889755249,16.149999989827474
153,153,3.264908319000516,20.73104812119144,4.597209023793538,10.08333332824707
154,154,3.3527785913018544,19.232036915315792,3.887056579589844,14.633333335876465
155,155,3.652249707949342,14.47198417980418,3.990769588470459,11.316666666666666
156,156,3.685411504206095,13.958470665385398,3.8859898262023926,12.299999992370605
157,157,4.481171214556961,3.920237310782969,11.299975161234538,0.8333333331743876
158,158,3.2453951346976395,21.411997363367753,3.5412515296936036,17.71666665649414
159,159,3.376693796882051,19.41463414704556,3.403929443359375,18.716666661580405
160,160,3.7162033947911324,13.696769940923843,4.0903328526814775,10.166666661580404
161,161,3.36740840391965,19.286090969369848,3.5099581712086994,17.10000000508626
162,162,3.35863581949107,19.251812789202837,3.481849568049113,17.933333343505858
163,163,3.8973883647893555,11.313777192052289,5.137598239898682,6.11666667175293
164,164,3.2259347950477073,21.74225445087913,3.563952403386434,17.433333323160806
165,165,3.469949928929952,16.960448254137034,3.962140598297119,12.749999997456868
166,166,3.580584437880142,15.572841134068208,3.7814077053070068,12.8
167,167,3.4776937088435154,17.496374422901937,4.164826173146566,10.633333330790203
168,168,2.943249397479003,27.348714568226764,3.0369536743164063,25.166666676839192
169,169,3.5844952481658976,15.500988794375818,3.8474267972310385,13.083333338419596
170,170,3.562245081924811,15.763348714920275,4.066835177103679,11.233333325703938
171,171,3.5223247265988618,15.831245880378416,4.372905378977458,8.216666664123535
172,172,4.7837159528964905,0.8266315095866285,4.7926828536987305,0.8333333331743876
173,173,3.7958034821977407,12.036255767661329,4.357917986551921,7.416666667938232
174,174,3.3327149250166306,19.636123929058318,3.7578046639760334,14.999999992370606
175,175,3.7215457981263014,13.795649308271917,4.685342775980631,7.950000002543131
176,176,3.4388176492239664,18.334212262047384,3.628735150019328,15.516666665395102
177,177,3.6588764700138343,14.3361898481838,5.719276471455892,5.816666666666666
178,178,3.391464387966601,18.41265655990329,3.6445266831715903,14.666666666666666
179,179,3.553135972453641,15.341463415539414,4.109679063161214,9.4166666653951
180,180,3.2706271610813227,20.767963086343865,3.4082099393208822,18.56666667175293
181,181,3.5462612095331782,16.05537244566664,4.210871264139811,10.016666669209798
182,182,4.78369126094197,0.8457481872398914,4.7930619977315265,0.8333333333333334
183,183,3.8649254035383915,11.684245221258074,3.8726692644755047,11.149999998728434
184,184,3.8314766941938103,10.274225445082884,4.385263094584147,5.58333333269755
185,185,3.7110207539510003,12.590639420712394,3.9174812355041504,9.899999994913737
186,186,3.4649715763185083,18.12129202352988,3.66398078473409,15.083333330790202
187,187,3.645878274618361,13.87541199761468,4.405580735524495,7.566666667938232
188,188,3.506322882500776,16.756756757184245,3.7749359391530355,13.150000002543132
189,189,3.02224661809485,25.901120634236143,3.302269437789917,21.766666651407878
190,190,3.4377703491920064,17.998022413084048,3.981348819732666,12.95
191,191,3.3877349716719625,18.874752802587924,3.6215729605356852,15.28333332570394
192,192,3.3137216223425665,20.212920238316332,4.023175403594971,13.750000005086264
193,193,3.91765521918305,9.775873434912945,4.324084611256917,6.183333334604899
194,194,3.179814993909259,22.78510217524549,3.376974049886068,20.25
195,195,3.38759306039477,19.214238629325408,3.6814662183125813,16.31666665903727
196,196,3.456294131910793,18.32696110815301,3.622969367345174,16.033333330790203
197,197,3.3486562573037495,19.70006591927636,3.424598622639974,18.53333334350586
198,198,3.2935067279038654,20.483849703261313,4.17141283416748,11.549999998728435
199,199,4.019547746113907,9.61898483844674,4.50466375986735,6.300000000635783
200,200,3.6390556204436875,14.811470007195469,3.751923859914144,13.983333338419596
201,201,3.465451331009736,18.148319050808368,3.6381009991963706,15.950000005086263
202,202,3.236818642625702,21.526697430544647,3.4869101244608562,18.21666667175293
203,203,3.314698135901535,19.90243902464171,3.449231881459554,17.449999992370607
204,204,3.3697011502038983,19.135135136040404,3.8306724859873453,12.733333323160807
205,205,3.1784042515311497,22.869479236439332,3.246266419092814,22.049999989827473
206,206,3.1956589333415426,22.512854318185,3.3403604513804117,20.666666651407876
207,207,3.358697511720752,19.458141069003602,3.630851088841756,15.733333338419596
208,208,4.0090899139560205,9.237310481426665,4.384042330423991,7.316666669209798
209,209,3.3131320902133505,20.28345418669789,3.687838659286499,16.083333328247072
210,210,4.000324461225938,9.993408042238823,4.104184155782064,9.233333330790202
211,211,3.168592680677742,22.812129203680712,3.428705467859904,19.099999989827474
212,212,3.2747076299839613,20.582069875406606,3.6390393104553223,16.916666661580404
213,213,3.573751167204322,14.955833883367248,4.033673219045003,10.849999997456868
214,214,3.1136740865059878,23.99934080552646,3.223082846323649,22.816666676839194
215,215,3.997756157562618,9.922874093819544,4.057489999135336,9.116666667938233
216,216,3.9120949157634377,11.056031641447788,4.230294612884522,8.216666664123535
217,217,3.415717100358434,18.425181279845667,3.6968950729370116,14.716666669209799
218,218,3.288388091214959,20.688200396322152,3.575250410715739,17.416666671752928
219,219,3.0679141165570516,25.045484510106167,3.3269800701141357,21.016666651407878
220,220,3.6084515062444056,15.127224786566053,4.082822724660238,11.750000005086264
221,221,3.368786285974984,19.29531971040649,3.604942335764567,15.999999997456868
222,222,3.577169461096284,15.375741595203499,3.8868169263203938,11.666666666666666
223,223,4.124672781366538,8.198417929974369,4.138656848907471,8.249999999364217
224,224,3.403612647581509,18.095583388266316,3.6344083423614504,15.533333330790201
225,225,4.783737968238625,0.8220171390903098,4.793136290232341,0.8333333339691162
226,226,3.717370343997279,13.713909031233666,4.038755572001139,10.6666666653951
227,227,3.582295715235218,14.56624917623159,3.636436513264974,14.350000002543132
228,228,3.1712457815659385,22.887277521625034,3.3768350385030113,19.916666666666668
229,229,3.631142372176611,14.926829269298535,4.05541994603475,11.049999998728435
230,230,3.555874882882256,15.907712590237079,4.22686102549235,10.449999994913737
231,231,3.6805277750911727,14.038233355256233,4.120320479075114,9.966666666666667
232,232,4.1698336576488195,7.5557020437206655,4.6260994491577145,4.3166666660308834
233,233,4.7837159528964905,0.8266315095866285,4.7926828536987305,0.8333333331743876
234,234,3.5050354549895797,16.384970336541897,3.896903268814087,12.116666665395101
235,235,3.3050705367322806,20.116018457381287,4.084096869150797,11.733333338419596
236,236,3.5715833496151586,15.59327620262996,4.195600512186687,10.116666664123535
237,237,3.5628563619335782,14.980224126163248,4.0416187502543135,10.283333328247071
238,238,3.32230839444527,19.980224126465004,3.6069253317515053,16.883333338419597
239,239,4.462059869118717,4.125247198430503,10.237958638509115,0.8666666666666667
240,240,4.02015078792308,9.635464733076,4.507270955403646,5.98333333269755
241,241,3.5064441079911073,16.173368491346928,4.157957358042399,9.466666666666667
242,242,3.532034535518035,15.587343440599636,4.066866985321045,10.916666664123536
243,243,3.464594603282649,18.237969677144946,3.5088910115559897,17.7
244,244,3.0006401896743924,26.30784442979565,3.1401255658467613,23.666666671752928
245,245,3.7284778906156455,13.382992749248748,4.263210447947184,9.749999989827474
246,246,3.2899840243332625,20.647330256684015,3.6539211813608805,16.86666667175293
247,247,3.832216493616626,11.874752802286167,4.197260606129964,8.416666667938232
248,248,3.0686016432486167,24.770599868362016,3.147099817276001,23.549999989827473
249,249,3.3601142105084936,19.13909031102904,3.8310353819529217,14.033333328247071
250,250,2.9809393262831727,26.783124589310244,3.1543328997294107,24.51666667175293
251,251,3.8280828511408465,12.160843770750747,4.226839547475179,8.883333332061767
252,252,3.474139159742593,16.73632168734003,3.825105768839518,12.999999998728434
253,253,3.5822248666382337,15.372445616398348,3.9515230204264324,11.650000002543132
254,254,3.512743283990346,16.328938695798207,3.789460944493612,13.35
255,255,3.518960982368585,16.739617666396644,4.7500487976074215,7.949999998728434
256,256,3.068190177000897,24.825972313877777,3.3019396057128905,22.616666661580403
257,257,3.6154305826902546,15.252471984983984,4.387853481292725,9.716666664123535
258,258,2.9895462249562232,26.373764008010934,3.2361744168599444,22.18333332824707
259,259,3.4575316456862004,17.758075148369343,3.6544875272115074,15.216666661580403
260,260,3.799856093009994,12.423203691622106,4.772541685740153,7.73333332824707
261,261,3.4703323220672306,16.664469347748224,3.728403781890869,13.533333330790201
262,262,3.855406135667211,11.839156229450424,3.9701362851460775,10.583333332697551
263,263,3.5251231719792164,15.848384970587652,3.6611916758219403,14.45
264,264,3.5539651773034073,15.39749505618252,4.251312797546387,9.4
265,265,2.9524216037151763,27.02702702778142,3.2587438208262127,22.383333338419597
266,266,4.0805975342802725,7.715227422657654,4.299665999094645,5.983333334604899
267,267,3.5527380475073795,15.431773237355383,4.242796273549398,9.266666665395102
268,268,3.5718604826377107,14.92682926899678,3.8389705168406167,11.383333323160807
269,269,3.5270201626779536,15.980224126263835,3.700325673421224,13.55
270,270,3.589503449456976,15.60382333575697,3.9297373377482097,12.183333335876465
271,271,3.7435853425970813,13.077785102502249,4.001131309509278,9.266666667938232
272,272,3.3655648304870747,19.3388266312078,3.4159301115671794,18.733333338419595
273,273,3.665673556330963,13.277521424013765,3.755208906173706,11.849999998728434
274,274,3.3474895233375586,19.13249835170879,3.6959518922170003,14.749999992370606
275,275,3.4722584119091398,17.94858272949802,3.6177525450388592,16.250000002543132
276,276,4.230898776899927,5.9446275543962255,4.505921387990316,3.9999999996821085
277,277,3.463345678457714,16.903757415650784,3.71902681350708,14.199999989827473
278,278,3.4724649388584243,17.8971654579399,3.5818760528564453,16.649999989827474
279,279,3.38191383292664,19.002636782722245,4.168788651784261,12.100000002543132
280,280,4.028280853178443,9.52340145035645,4.931036947886149,4.03333333269755
281,281,3.4256894510705456,17.85827290675164,4.53036741511027,10.450000005086263
282,282,3.3732804301669903,19.199736321586958,3.5461768538157146,17.616666664123535
283,283,3.1301593436767337,23.69742913710733,3.3772393887837726,19.966666651407877
284,284,3.5518443102952912,15.879367171848928,3.7818694960276287,13.549999994913737
285,285,3.365190945935234,19.002636783476635,3.576241840998332,15.983333323160807
286,286,3.580770978657289,15.569545154609253,4.399506960550944,8.416666667938232
287,287,3.4778441537204507,16.812788398958933,3.6766124788920083,13.866666661580403
288,288,3.1625859824653983,23.095583389372752,3.3655684744517007,20.200000005086263
289,289,3.4835322049957558,17.102834542110397,4.311608746846517,8.716666666666667
290,290,3.495826281269051,17.03955174712028,5.255443682352702,6.383333338419597
291,291,3.4459303909269066,17.96572182018504,3.9203074747721356,12.133333330790203
292,292,3.363193331179685,19.10349373743891,3.6094225209554036,15.849999992370606
293,293,3.432327887806047,17.336849044316995,3.6561410274505617,14.800000005086263
294,294,3.557922435426052,15.439683586930316,3.75522687403361,13.616666669209797
295,295,2.969264082471713,26.879367173357707,3.125576612472534,24.083333323160808
296,296,3.39396831183663,19.041529335218115,3.6474500268300374,16.033333338419595
297,297,4.440579913547342,4.253131179885009,5.605284468332926,2.116666666348775
298,298,3.636972551559569,14.808174028692076,5.917440694173177,4.633333335876465
299,299,3.37368165380796,19.1970995382612,3.732255153020223,14.749999989827474
300,300,3.4544343647237032,17.680290046495752,3.7355973040262858,14.283333328247071
301,301,3.440631072560501,17.383651945532822,4.054143613179525,11.683333338419596
302,302,3.8623631858322756,11.395517469392297,4.638324204762776,5.5166666692097985
303,303,3.4330596687264086,17.801582069472413,4.264779921213786,10.983333334604898
304,304,3.9168736645542013,9.852340145349974,4.324552754720052,7.0999999993642176
305,305,4.072495406747414,8.938694792956841,5.1272371406555175,3.3333333331743877
306,306,4.121801165805181,8.190507581153824,4.757035355885823,4.41666666730245
307,307,3.6337394923635746,13.64864864897555,4.128249964396159,10.266666664123536
308,308,3.543989808058063,15.723137772169723,4.312590141296386,9.599999994913738
309,309,3.527058230502557,16.40408701419516,4.050604225158692,11.33333332824707
310,310,3.594173301528297,14.890573500027841,3.7858077621459962,12.733333325703938
311,311,3.5131388034581668,16.734344101002442,4.049344713846843,10.900000002543132
312,312,3.489153780267674,17.037574159223624,4.253080005645752,11.299999994913737
313,313,3.9973770071694785,9.940013184028782,4.083355700174968,8.533333333333333
314,314,3.4845608841563496,16.712590639319323,3.843051820119222,13.466666669209799
315,315,4.0050949483178675,8.76137112743853,4.549504398345947,5.266666666666667
316,316,3.4658223446184033,17.019116678558532,3.924817423502604,11.049999998728435
317,317,3.5449648356830594,16.239947265041604,3.821318909962972,12.750000005086264
318,318,3.120041664138623,24.002636783124586,3.2996468811035156,20.383333318074545
319,319,3.741502533116149,13.17732366583264,4.0178657913208005,10.050000005086263
320,320,3.473905093281695,16.974291364686145,3.9611852696736656,12.466666661580403
321,321,3.3769297541075813,19.33157547826899,3.6343100910186767,16.200000005086263
322,322,2.9827286750514332,26.62359920906565,3.1154656003316243,24.650000005086262
323,323,3.535818649705649,16.332893870485087,3.825667766571045,12.94999999745687
324,324,3.943330210306649,10.416611734087246,4.572487881978353,5.799999999364217
325,325,3.29601329251505,20.947923532887046,3.343796578725179,20.049999989827473
326,326,3.0232298021435975,25.84245220870821,3.2800706685384116,22.316666646321615
327,327,3.336065595698498,20.049439683938072,3.437405855178833,18.749999984741212
328,328,3.318842926333433,19.98747528040967,3.6405975290934243,16.15
329,329,3.509152171016132,16.72643375052224,4.238451241811116,11.016666666666667
330,330,3.876601242619906,11.51219512235356,4.410083396911621,7.716666664123535
331,331,3.7378804289642416,13.239288069159873,3.9417889366149903,10.816666669209798
332,332,4.026771060752491,9.557020435018924,5.075641988118489,3.9999999996821085
333,333,3.5391562699800114,16.206328280001937,4.228767932891846,10.150000005086262
334,334,4.012699193231511,9.673698088558552,4.23142123413086,7.383333332061768
335,335,3.4217090028198283,18.029663809749273,3.5960325965881346,15.816666661580404
336,336,3.360681172473382,19.537244561433635,3.405481283187866,18.48333334350586
337,337,3.5426427760906885,16.44166117372054,3.866300543467204,12.75
338,338,3.331382348004657,19.948582730076385,3.6485056743621826,15.949999989827473
339,339,3.4024355610059764,18.48450889884129,3.728715600331624,14.233333330790202
340,340,3.3973206772926847,18.98220171433652,3.669578276316325,15.483333330790202
341,341,3.958470826472746,10.212920237913993,4.0391813659667966,9.68333332824707
342,342,3.4955946097502837,17.10085695431432,3.981488831837972,12.750000002543132
343,343,3.903927090832805,11.161502966607332,4.05754712677002,10.183333330790202
344,344,3.873235575104514,9.717205009837643,4.722377353668213,6.016666666030884
345,345,4.217850652819177,7.089650626638333,5.220013549804688,2.55
346,346,3.5666465859736904,15.709294661318856,3.8877209447224934,13.400000002543132
347,347,3.557949392718552,15.836519445873202,3.992830290476481,11.98333332824707
348,348,3.634460695407543,14.903098220422853,3.747311639149984,14.033333333333333
349,349,3.6004366326756436,15.23005932804779,4.146360761006673,11.44999999745687
350,350,3.4575930249887463,17.232036916070182,3.910004067738851,12.133333325703939
351,351,3.3720828623510775,18.829927488715537,4.040239584604899,13.46666665649414
352,352,3.0006162028353547,26.395517469543176,3.3192774308522544,21.14999999745687
353,353,3.828523265094292,12.228740936309473,4.03086515935262,9.9
354,354,3.3991983950444564,18.81476598529652,3.6467578919728596,16.183333333333334
355,355,3.0676191375973825,25.000659196887586,3.667404733657837,19.016666676839193
356,356,3.128473385324899,23.785761371026638,3.308119696299235,20.88333332316081
357,357,3.6548307408136056,14.459459459710923,4.407252457936605,10.299999992370605
358,358,3.683565460907918,12.91034937409091,4.387304742177328,7.550000002543132
359,359,3.4715724668584533,17.59261700715057,3.8770569292704264,12.85
360,360,3.279686664104776,20.615688860496565,3.8728134320576983,13.400000002543132
361,361,3.5168941354531555,15.843111404891696,3.8413582382202147,12.45
362,362,3.590144512934675,14.624258405073112,4.0951772193908695,10.266666667938232
363,363,3.632200229232376,14.724456163908041,4.3951499430338545,8.9333333346049
364,364,4.027214134948067,9.520764667433033,5.308191823323567,3.8833333339691163
365,365,4.19339361549131,7.298615688809298,6.398632609049479,1.35
366,366,3.470815722176961,17.025049439281243,3.577998276392619,15.916666659037272
367,367,3.349268470134245,19.607119314134632,3.8520307858784992,13.41666665649414
368,368,3.466952554926561,17.556361240193336,3.529617685953776,16.10000000508626
369,369,3.4410630525376504,17.956493079349567,3.700714593251546,15.716666666666667
370,370,3.401627523822068,18.388925511782,3.723765655517578,13.833333333333334
371,371,3.3850209499867088,19.041529334664894,3.5785808849334715,17.166666661580404
372,372,3.1040984245908834,24.223467370462636,3.34099596341451,21.166666661580404
373,373,3.276260467069119,20.787079763142152,3.894369577407837,14.016666661580404
374,374,3.2473470253903534,21.282794991319086,3.4462198028564455,18.283333330790203
375,375,3.3851717878315273,19.13579433071511,3.459642771402995,19.39999999491374
376,376,4.121618566003849,6.96176664499523,4.23690308380127,5.78333333269755
377,377,3.459587581561597,17.13052076547179,4.133240320841471,10.549999992370605
378,378,3.4360631526954566,17.32498352045752,3.5456839701334637,16.249999992370604
