,uid,train_loss,train_accuracy,test_loss,test_accuracy
91,91,0.6750256629753113,76.616,1.5549319538116455,58.41
92,92,0.6328923768806457,78.1,1.521589239501953,56.52
93,93,0.6548595138549804,76.974,0.9357972970962525,69.51
94,94,0.9685167840576172,65.652,2.0205578079223634,42.66
95,95,1.3806296277618408,49.736,1.5203364078521728,46.53
96,96,0.7166362355995178,74.802,1.2381483757019043,60.96
97,97,0.699354244556427,75.722,1.5480007625579835,55.97
98,98,0.7757987410163879,72.758,0.8961483312606812,68.6
99,99,0.4119154377555847,85.874,0.617213759803772,79.91
100,100,0.5989118333816529,79.39,1.6738255676269531,54.24
101,101,0.916736571521759,67.196,1.487342988395691,49.84
102,102,0.5560647860717773,80.878,0.848543699169159,72.46
103,103,0.5764974098396302,80.126,0.8532461112976074,71.78
104,104,2.3035336962890627,9.964,2.3035242794036863,10.0
105,105,2.3036022246551515,9.95,2.303035364151001,10.0
106,106,1.2066742221450806,56.946,2.007893241882324,39.92
107,107,0.9351142808914185,66.848,1.574991798210144,51.09
108,108,2.3034088841247558,10.088,2.304775178527832,10.0
109,109,0.5467947262954712,81.092,0.8097524085998535,72.65
110,110,0.5693045615577698,80.436,0.9913068339347839,70.33
111,111,0.4111783985328674,85.818,0.7727150234222412,75.32
112,112,0.5589272331237793,80.728,0.8247612096786499,72.9
113,113,1.0020630591583253,64.594,2.042798694229126,43.7
114,114,0.5640763565254211,80.566,0.9249640821456909,70.32
115,115,0.7492433372497559,73.748,1.2154236795425415,61.54
116,116,0.5613024000549316,80.738,1.186838307571411,64.69
117,117,0.5798620623779297,79.886,2.5394652130126953,44.8
118,118,1.415866545639038,48.554,3.056841804885864,18.21
119,119,0.5784372472381591,80.048,1.5166100536346436,60.19
120,120,2.3036635119628905,9.788,2.303159553527832,10.0
121,121,0.5606203062438965,80.568,1.0458241394042969,69.14
122,122,0.7043325612258912,75.468,1.1934850395202636,62.12
123,123,0.9918840464019776,64.658,1.2756561714172363,55.68
124,124,0.47784970890045164,83.506,0.9259117556571961,71.72
125,125,0.661398924331665,77.17,0.9049442940711975,70.0
126,126,1.0529248184585571,62.106,1.6534760595321656,45.55
127,127,0.7019298146820069,75.642,1.2842876150131226,54.77
128,128,0.53026928024292,81.692,1.299651948928833,65.35
129,129,0.5350348854064941,81.454,1.7691824214935303,53.46
130,130,0.4957704940032959,82.74,0.7468963325500488,76.04
131,131,0.9398995326995849,66.946,1.6218545333862304,50.09
132,132,0.47440642065048216,83.608,0.741013535642624,76.41
133,133,0.4614715638923645,84.032,0.7746510004997254,74.44
134,134,0.6541855304336548,77.216,1.165704931640625,64.54
135,135,0.48311629665374756,83.408,1.0825822925567627,68.37
136,136,0.7184329137039185,75.142,1.3021416927337646,60.25
137,137,0.4475660420417786,84.678,0.6778836485862731,77.34
138,138,0.5512202145576477,81.084,1.0398199882507324,68.63
139,139,0.8066830856704712,71.624,3.432210026550293,42.54
140,140,0.5440440225410461,81.162,0.8299626876831054,72.78
141,141,0.6283078435325623,78.158,1.144592022705078,65.96
142,142,0.5750031164169311,80.102,0.9066546714782715,70.33
143,143,0.6301360242843628,78.322,1.3920805740356446,57.71
144,144,0.9561930868530274,65.976,1.774221725845337,48.86
145,145,0.5771841345787049,80.042,1.636691126060486,54.96
146,146,0.9752336756324768,65.158,1.811523006439209,48.29
147,147,0.5529856140136719,80.746,1.0021419548988342,68.4
148,148,0.5213820423698425,82.046,0.8068831127166748,73.93
149,149,0.550601063079834,80.906,0.8767762574195862,72.0
150,150,0.7968364250183105,71.908,1.1952369662284852,59.75
151,151,1.32513078956604,52.464,2.293104060745239,34.26
152,152,0.5515490579319,80.98,0.8516020162582397,72.22
153,153,0.518778256816864,82.332,0.7947586246490479,73.34
154,154,0.6311689203453064,78.08,1.9200384315490722,49.04
155,155,0.9716540668487549,65.186,1.7247698125839233,48.54
156,156,0.9576292579650879,65.886,3.1478567573547362,41.18
157,157,1.9542268229675293,28.006,2.006336967086792,27.72
158,158,0.5441390919399262,81.232,1.3565490581512452,61.72
159,159,0.5766075652122498,80.136,0.8436282101631165,71.19
160,160,0.9889344659423828,64.614,1.264657470703125,56.9
161,161,0.650422832660675,77.25,1.1605332284927368,62.59
162,162,0.6868321881103515,75.978,0.9795307295322419,65.78
163,163,1.1974201263046265,57.454,1.5320447219848632,48.54
164,164,0.5740622612190247,80.076,1.3926596544265748,57.75
165,165,0.564007820034027,80.702,1.012178309059143,69.12
166,166,0.7029668354415893,75.656,1.0953039478302002,64.8
167,167,0.6412275837898255,77.84,0.9081561005592346,69.88
168,168,0.4102331334114075,85.916,0.7651540803909301,75.94
169,169,0.786470126991272,72.302,1.2978436321258544,59.52
170,170,0.6753353254127502,76.806,0.9368470299720764,68.9
171,171,0.5788982339477539,80.09,1.2594282653808593,62.93
172,172,2.303565983657837,9.876,2.3033989097595216,10.0
173,173,0.8812530572128295,68.978,2.3134302482604983,41.61
174,174,0.5391042847061157,81.458,0.8303929089546204,72.65
175,175,0.931098894367218,66.964,3.9982495410919188,33.13
176,176,0.6300832955551148,78.108,0.9785956001281738,67.96
177,177,0.9188152405166626,67.212,2.249552963256836,35.82
178,178,0.6172425492763519,78.712,0.8285806835174561,72.08
179,179,0.6094430348396301,79.128,1.6390632562637328,58.17
180,180,0.5108156220054626,82.43,0.6696717032432556,77.79
181,181,0.6775773243522644,76.664,0.9080671204566956,69.75
182,182,2.303565983657837,9.876,2.3033989097595216,10.0
183,183,1.1461206924819947,58.888,1.790313396835327,46.76
184,184,0.8322596675300599,70.79,1.9649182300567627,51.88
185,185,0.7195346330261231,74.856,1.038763073348999,65.72
186,186,0.6796821248817444,76.436,0.8118798471450805,72.21
187,187,0.7405026163864136,74.434,0.9359527812957764,67.63
188,188,0.8691268721199036,69.142,1.4829266458511352,56.1
189,189,0.4395060223197937,84.694,0.7576910652160644,76.46
190,190,0.682234010181427,76.078,0.9931463339805603,68.23
191,191,0.64103801820755,77.854,1.487916898918152,60.19
192,192,0.619884602394104,78.38,0.9996008192062378,68.58
193,193,0.981630085773468,65.116,1.7500387231826782,48.15
194,194,0.47357428562164305,83.782,0.6466964305877686,79.26
195,195,0.569933080329895,80.29,0.8286056983947754,73.1
196,196,0.6696873373031617,76.72,1.3522338249206542,61.15
197,197,0.6117014010238647,78.742,1.1226386381149291,63.93
198,198,0.5717640900802612,80.206,0.8109314716339111,72.44
199,199,1.4000791986083985,49.524,2.247900435256958,18.86
200,200,0.7960232384109497,71.97,1.752668600654602,53.92
201,201,0.6735818784713745,76.534,1.1038664962768554,64.22
202,202,0.5513798780822754,80.876,1.0985172529220582,66.0
203,203,0.5117765793037414,82.478,1.1087943056106568,66.35
204,204,0.5208338785934449,82.19,0.6649063596725464,77.82
205,205,0.48161492053985594,83.476,0.6347348601341247,78.87
206,206,0.4870496178817749,83.242,0.6641573901176453,77.86
207,207,0.6212393368148804,78.238,1.817127805519104,51.23
208,208,1.3221456604003907,52.474,1.6718859582901,43.73
209,209,0.599384773979187,79.304,1.1696031175613404,64.03
210,210,1.1766815157318116,57.74,2.1438518013000487,39.4
211,211,0.5574276556968689,80.688,0.7996790236473084,73.15
212,212,0.5238374685287476,82.102,0.8507436736106873,72.6
213,213,0.6011124125289917,79.346,1.1137642925262452,65.24
214,214,0.4609718148136139,84.122,0.819519059753418,75.53
215,215,1.1773368979644776,57.548,1.5204611156463623,48.99
216,216,1.0516747552871704,62.78,1.4214130002975465,52.6
217,217,0.6522134949111938,77.292,0.9586255210876465,68.62
218,218,0.5292713536643981,81.718,0.8469500564575195,71.63
219,219,0.4466212910652161,84.676,0.595498553943634,79.94
220,220,0.967079635925293,65.37,2.464274772262573,35.38
221,221,0.6103092298507691,78.904,0.9962614818572998,67.9
222,222,0.6956736721801757,75.958,0.9314095322608947,68.65
223,223,1.3768285719299316,50.084,1.6335573287963867,43.18
224,224,0.5467308075714111,81.002,0.7888023885726929,73.96
225,225,2.3035860651397706,10.012,2.30353076171875,10.0
226,226,0.9990364235305786,64.664,1.407548929977417,52.07
227,227,0.6376416106987,78.198,1.3396444303512574,61.06
228,228,0.4930442028427124,82.986,0.6925860229969024,76.93
229,229,0.8223223625564575,71.176,1.2903661772727966,57.67
230,230,0.7260588972854615,74.57,1.1916528232574464,61.66
231,231,0.9868845235824585,64.758,1.9686622060775756,43.46
232,232,1.4948904327011108,45.202,2.073341972541809,31.14
233,233,2.3036022246551515,9.95,2.303035364151001,10.0
234,234,0.645703001537323,77.49,0.9750263856887817,67.53
235,235,0.5266464771842957,82.09,0.8770657901763916,71.77
236,236,0.7100317762756347,75.144,1.2053550128936767,62.23
237,237,0.6107810700988769,78.782,0.7603435060501099,74.42
238,238,0.6104310061645508,78.938,0.8577378862380981,71.7
239,239,1.9345723615264891,28.774,1.9836079132080078,28.24
240,240,1.2998941318511963,53.242,3.0310835651397703,31.85
241,241,0.6084719508552551,79.038,0.8763436489105224,71.38
242,242,0.5951417721557617,79.522,1.59820326423645,55.08
243,243,0.6837119114875794,76.188,1.09951905002594,65.55
244,244,0.42916705348968504,85.248,0.81671913356781,74.66
245,245,1.011132119102478,63.932,1.6093862232208251,49.76
246,246,0.5605267560005188,80.67,0.9499095447540283,69.75
247,247,1.0573708715438843,62.338,1.530124768257141,52.36
248,248,0.44548354407310486,84.754,0.8572073408126831,73.87
249,249,0.5544887321090698,80.888,1.6246451892852782,58.1
250,250,0.41634742417335513,85.744,0.5879297770500184,80.6
251,251,1.0776435906600952,61.798,1.1477903063774109,59.78
252,252,0.5501815525722503,81.03,0.8196702463150024,73.47
253,253,0.7271878114700318,74.794,1.163836580848694,62.98
254,254,0.6855206100082397,76.2,1.521240181350708,54.24
255,255,0.8579877234268188,69.38,1.8588318483352662,41.0
256,256,0.46564959930419925,83.828,0.7548915619850158,75.67
257,257,0.8197189789199829,71.162,1.0460186689376831,65.32
258,258,0.4139442727470398,85.762,0.5514486622810364,81.75
259,259,0.7159916850662231,74.81,1.0355639445304872,65.93
260,260,1.0600842559051513,62.284,2.009592977142334,43.62
261,261,0.5880131502151489,79.826,1.171327210998535,64.98
262,262,1.015734688720703,63.742,1.3145789113998414,54.43
263,263,0.5654081684112549,80.352,1.5808363723754884,55.03
264,264,0.7110180554580688,75.288,1.2534369978904725,60.63
265,265,0.41265697792053224,85.774,0.7367483670711518,75.86
266,266,1.1971042378234864,56.784,1.8578235361099242,36.73
267,267,0.6594643374824524,77.162,1.2862417407989502,60.34
268,268,0.6550853593254089,77.156,1.2079283124923705,62.76
269,269,0.5728667675590515,80.292,0.7386399327278137,75.44
270,270,0.7924703455924987,71.932,1.0383890083312988,65.54
271,271,1.0150277284240723,63.77,1.618150630760193,51.98
272,272,0.6155950457763671,78.634,0.9844168807983399,67.93
273,273,0.6742252465820312,76.666,1.024385678100586,65.37
274,274,0.505720606765747,82.602,0.7395150149345397,76.25
275,275,0.675389901714325,76.55,1.1155836787223816,67.01
276,276,1.3402353802108764,51.012,1.5831840490341187,41.83
277,277,0.5457118489742279,81.256,0.8090925979614257,73.43
278,278,0.6648892238235473,77.24,1.332576861000061,60.3
279,279,0.6675404766273498,76.638,1.0216595772743224,67.32
280,280,1.4061192037200927,49.7,2.5417587871551515,22.41
281,281,0.5611409307861328,80.748,0.9798408581733704,69.85
282,282,0.6339688787460327,77.922,1.114185322189331,64.63
283,283,0.48586922592163084,83.38,1.120776191997528,67.95
284,284,0.6786396774291992,76.516,0.8237813453674316,71.45
285,285,0.5432884539604187,81.246,1.0276003786087036,68.63
286,286,0.8955211054611206,68.358,1.4677401908874512,58.38
287,287,0.6736330803871154,76.628,1.0029673606872558,67.08
288,288,0.47790334407806395,83.676,0.6621888944625854,77.09
289,289,0.7608524387741089,73.2,1.472984475326538,56.89
290,290,0.8112565201568603,71.136,1.4107078651428222,56.27
291,291,0.8160588411331177,71.4,1.6536207794189453,46.43
292,292,0.6340361273193359,78.078,1.3602651371002197,62.41
293,293,0.5732443943023682,80.168,1.204623895740509,64.41
294,294,0.5722221571731567,80.246,0.8572143210411072,72.71
295,295,0.4165596674156189,85.766,0.5625641716957093,80.89
296,296,0.5594301396560669,80.746,0.872103111076355,71.4
297,297,1.9542948019409179,27.9,2.072489659309387,26.42
298,298,0.9478430464363098,66.164,2.316661841773987,43.08
299,299,0.6104024751186371,78.898,1.0953672437667847,65.33
300,300,0.6386936853408813,77.812,1.1144563934326173,64.41
301,301,0.5142854130935669,82.236,1.1889454710006715,64.14
302,302,1.0605146547698974,61.874,1.7321723686218262,47.45
303,303,0.6169859462738038,78.528,1.1753057306289674,64.86
304,304,0.9622025063323975,65.832,1.9484357471466065,43.87
305,305,1.3804130488204955,49.952,2.8863620765686036,21.96
306,306,1.4312303114700318,47.878,3.101485576248169,25.93
307,307,0.7053704742622375,75.686,1.0616352973937988,64.07
308,308,0.6032494816970825,79.184,0.8325300956726074,72.36
309,309,0.7041631280899048,75.418,1.2700321187973023,61.43
310,310,0.6207844007301331,78.538,1.1695182886123656,63.59
311,311,0.7948746186447143,72.112,2.5845289093017576,37.19
312,312,0.7936663935470581,71.836,2.5267464027404785,41.16
313,313,1.1630021495819092,58.31,1.4796208984375,50.03
314,314,0.5316266876411438,81.774,1.1400038314819336,64.56
315,315,1.039243657989502,62.87,1.498297702217102,50.09
316,316,0.5798033083724976,80.098,0.877023341178894,71.05
317,317,0.9234246824645996,67.264,2.111743292236328,42.71
318,318,0.4638901499938965,84.004,0.8594437654495239,72.57
319,319,1.0081546395492553,64.16,2.620871206665039,33.03
320,320,0.6282482677078247,78.29,0.8944205263137818,70.79
321,321,0.574218316040039,80.158,0.7605660102844238,73.97
322,322,0.4134212576389313,85.844,0.7855750331878663,75.14
323,323,0.6747593458938599,76.664,1.3474130632400512,60.26
324,324,1.1701340633773805,57.83,2.1365391967773437,37.05
325,325,0.5277151705551147,81.906,0.6717237609863281,77.08
326,326,0.4543136239242554,84.604,1.1269485206604004,67.99
327,327,0.5592917420196534,80.824,0.7786165538787841,74.84
328,328,0.52124279296875,82.022,0.9207347007751465,70.4
329,329,0.6401538563537598,77.77,1.1594152339935302,65.09
330,330,1.0663436684799195,62.114,1.727058695602417,47.9
331,331,0.9817158478546143,65.17,1.3389812719345093,54.57
332,332,1.2882250798416137,53.644,3.8352213855743407,25.61
333,333,0.8909272802734375,68.13,3.3938179447174073,39.71
334,334,1.1935753243255616,57.262,1.6112648237228393,43.61
335,335,0.6084306355285645,78.776,0.9902728471755982,67.77
336,336,0.6211561957931518,78.236,1.5493270545959472,57.57
337,337,0.9386264681625366,66.716,1.8740665218353272,48.81
338,338,0.5886170073890686,79.568,0.7071500082969665,76.18
339,339,0.6732525799179078,76.39,1.3490627712249756,59.2
340,340,0.5727435462379455,80.214,0.8806305958747864,71.39
341,341,1.1036314697265626,60.366,1.632587257385254,48.03
342,342,0.6950771619606018,75.718,1.6216648252487182,56.06
343,343,1.0330935688972473,63.432,1.8143449298858643,45.46
344,344,0.8821888705062866,69.266,2.4583450431823732,37.53
345,345,1.8757800537872313,29.934,4.671457095336914,13.2
346,346,0.6676762536239624,76.806,1.1957716621398926,63.67
347,347,0.6943878961181641,75.976,1.0792729430198669,65.78
348,348,0.8038383506393433,71.696,1.3562517261505127,57.89
349,349,0.9314242558479309,67.008,1.5536531806945801,51.13
350,350,0.5482931613540649,81.078,1.1043324390411378,66.04
351,351,0.5738345563888549,80.104,1.127228663444519,63.87
352,352,0.4071893166542053,86.004,0.6945323800086975,77.2
353,353,1.1086152393341064,60.718,2.9366375370025635,27.67
354,354,0.5882362422561646,79.736,1.1650495889663697,66.75
355,355,0.4441788303375244,84.768,0.9626957294464111,72.36
356,356,0.47333973167419435,83.72,0.6852685263633728,77.62
357,357,0.9910442370223999,64.656,1.5038651905059814,50.42
358,358,0.6667897686386108,76.898,1.4212854648590088,53.74
359,359,0.7549085765075684,73.494,1.1131395758628846,61.99
360,360,0.5060538957405091,82.63,0.8516604778289795,70.4
361,361,0.5843364923667907,80.062,0.9144190895080566,70.35
362,362,0.6401222045135498,77.906,1.3908616653442383,60.29
363,363,0.9563694033622742,65.898,1.4414517883300781,53.92
364,364,1.277452011680603,53.946,2.925657846069336,20.06
365,365,1.8291607354354857,31.396,5.468814015197754,14.29
366,366,0.5501342943954468,81.128,0.753586595249176,76.19
367,367,0.6408557229995727,77.788,1.0662062339782714,64.04
368,368,0.7168367794418335,74.844,1.092798887825012,64.24
369,369,0.6699119403266907,76.568,1.3976062198638917,61.04
370,370,0.5717984644317627,80.344,1.0531987676620482,69.39
371,371,0.6362899847412109,78.012,1.1016569017410278,63.85
372,372,0.45073835404396057,84.446,0.9945489957809448,70.42
373,373,0.5349454382896424,81.546,1.6979660102844238,57.32
374,374,0.5005335669517517,82.74,0.7966655953407288,73.61
375,375,0.5775783862113952,80.192,0.9039188038825989,71.38
376,376,0.9478164783477783,66.726,1.4384459398269653,52.79
377,377,0.5447805294609069,81.338,0.8717469227790833,70.54
378,378,0.5267206520843506,81.848,1.082621363258362,68.41
379,379,0.8322956120681763,70.558,0.9694866280555725,66.11
380,380,0.5618630213356018,80.676,1.1550407564163208,63.46
381,381,0.8074027365112305,71.928,2.2502986587524414,43.8
382,382,0.540128796081543,81.304,0.9042564436912537,68.9
383,383,0.9860406309890747,64.91,1.2756769792556764,56.2
384,384,0.614005175819397,78.784,1.1843671796798707,62.58
385,385,0.5290919320869446,81.904,0.83173772315979,73.56
386,386,0.967945145740509,65.534,1.6162130180358887,50.75
387,387,1.101491099319458,60.986,1.5307229909896851,49.19
388,388,0.522996272239685,82.138,0.8029763111114502,72.51
389,389,0.605516291027069,79.026,0.8272978424072266,72.58
390,390,1.1987197494888306,56.974,1.538283988571167,46.32
391,391,0.6694118134117126,76.974,1.076706209564209,65.55
392,392,0.538735062789917,81.404,0.9217903053283691,71.01
393,393,0.5070084935760498,82.424,0.7812934885025025,74.34
394,394,0.5208476044845581,82.056,0.7313396116256714,76.09
395,395,0.5866084342956543,79.842,1.1901003170013427,63.27
396,396,1.3962898840332032,49.302,3.8547754959106446,20.51
397,397,0.4732438667678833,83.576,0.7733596752166748,74.25
398,398,0.5269135384941102,81.858,1.0171650943756103,67.14
399,399,0.6344893488121033,78.056,1.437011584663391,56.25
400,400,0.6410930318260193,77.83,1.809263955116272,53.89
401,401,0.9227991787528992,67.118,1.364880839920044,55.15
402,402,0.5902895309829712,79.462,1.280939144897461,62.24
403,403,0.5367676922035217,81.682,0.8549156265258789,71.71
404,404,0.5560165176391602,81.064,1.3236108470916748,59.61
405,405,0.7806906613731385,72.528,1.1860675838470458,58.54
406,406,0.7336134957885743,74.688,1.5064636867523193,55.23
407,407,1.1932385399246215,57.082,1.4365091600418092,48.87
408,408,0.6165146123313904,78.688,1.0284693634033204,64.58
409,409,0.6556203037071228,77.29,1.354126817703247,58.32
410,410,0.5445273158645629,81.27,1.0755501901626587,66.26
411,411,0.5504003999710083,81.096,1.143996914100647,65.38
412,412,0.6541525660514832,77.468,1.8330295867919921,51.51
413,413,0.5739709489631653,80.34,0.9671739953994751,69.62
414,414,0.9284555599594116,66.804,1.228183150100708,56.91
415,415,0.8847140020370483,68.35,1.541094648361206,52.78
416,416,0.6521899239349366,77.484,1.2783646251678467,60.32
417,417,1.223248593635559,56.018,1.6049690032958985,45.66
418,418,0.5975459519767761,79.364,1.2241875986099242,64.37
419,419,0.6695006386947632,76.792,1.0032561292648317,69.22
420,420,0.9855095440292359,65.462,2.0999476945877076,43.31
421,421,0.5322277057743072,81.528,0.9309519645690918,71.08
422,422,0.5895100658607483,79.71,0.946444550704956,69.48
423,423,1.0345922176361084,63.066,2.2199902351379395,39.37
424,424,0.6885921826744079,76.156,1.2986086750030517,59.37
425,425,0.4305574121952057,85.0,0.8042225606918335,76.09
426,426,2.30347638420105,9.92,2.302924250793457,10.0
427,427,0.6876162641716004,76.058,0.9360242406845093,67.53
428,428,0.4751269996261597,83.618,0.8364914529800415,74.43
429,429,0.6870705783462524,75.882,1.0683156593322753,65.09
430,430,0.5365804020881653,81.512,1.0227078147888184,69.03
431,431,0.5445923347091675,81.338,0.8549585987091064,72.82
432,432,1.8978528491592408,30.598,1.9636915239334107,29.54
433,433,0.761978104877472,73.242,1.09588959274292,64.62
434,434,0.9818171370697022,64.868,3.008390182876587,33.68
435,435,0.5346579848480225,81.688,1.1408189444541932,65.68
436,436,0.758555184803009,73.406,1.140392808151245,61.43
437,437,1.1813704676818848,57.58,1.4241391422271727,51.28
438,438,0.6401918288612366,77.728,1.6206659164428712,59.34
439,439,0.5263469579982758,81.792,0.6846017346382142,76.7
440,440,0.5445033661270141,81.308,1.0986331245422363,64.64
441,441,2.3034398093414308,9.808,2.303030403137207,10.0
442,442,1.1913475667190552,57.32,1.4315990621566772,50.93
443,443,0.6221333152866364,78.314,0.956363862991333,70.55
444,444,0.5676811659812927,80.378,1.014821945476532,66.83
445,445,0.6331789372253418,78.004,0.9728369003295898,67.27
446,446,0.46672936049461367,83.94,0.7005925924301147,76.65
447,447,0.7739440192985535,72.934,1.1301851902008058,63.52
448,448,0.6576477003860474,77.3,1.0324373532295228,66.41
449,449,1.0390277962493897,63.026,2.314681874847412,35.31
450,450,0.6587565655708313,77.416,1.0606914325714112,64.68
451,451,0.6811789986991882,76.282,1.136141888809204,63.81
452,452,1.1958294374465943,56.896,2.1957532085418703,35.22
453,453,0.4926020066165924,83.16,1.2559180429458618,64.99
454,454,0.5176086173248291,82.246,0.9239249133110047,72.27
455,455,0.4649017139339447,84.0,1.307209307861328,65.36
456,456,0.6123669532585144,78.756,0.8956182356834411,70.54
457,457,0.8956761367416382,67.956,2.505854930114746,43.23
458,458,0.5852137269210815,79.75,0.9448464664459229,69.56
459,459,0.47955073175430296,83.486,0.6491392157554626,78.66
460,460,0.5297428470039368,81.846,0.8210190769195557,73.26
461,461,0.6060861040687561,79.172,0.959263744354248,68.25
462,462,0.7327259062004089,74.296,1.1730063905715942,58.9
463,463,0.6098795245742797,78.768,0.9894476589202881,68.85
464,464,0.6603851642608642,77.048,0.9914653645515442,68.69
465,465,1.6441321906280517,39.184,2.07346220664978,21.72
466,466,0.5414271730613709,81.494,1.0383759656906129,66.71
467,467,1.1872152565765381,57.314,1.8655716297149658,43.77
468,468,1.0063361403274536,63.804,1.5169751550674437,50.99
469,469,0.5864056777572632,79.394,1.0820764801979066,64.56
