,uid,train_loss,train_accuracy,test_loss,test_accuracy
112,112,1.997144375076294,45.502,2.6606184402465822,34.53
113,113,2.8407591950225832,27.622,4.123950630187989,14.89
114,114,1.956294718055725,46.226,2.4443350925445557,39.18
115,115,2.316340644836426,38.002,3.42073882522583,25.52
116,116,2.0017388275909425,45.222,2.6756402654647826,33.48
117,117,1.9369983793640138,46.484,2.67128766708374,35.78
118,118,3.2612859635925293,20.694,3.8688203483581542,11.75
119,119,2.008710103683472,45.004,2.792035748672485,31.55
120,120,4.606589934997559,0.892,4.605424282836914,1.0
121,121,1.979119888458252,45.852,4.599530406951905,18.36
122,122,2.2380658520507812,39.71,3.2095022663116457,27.27
123,123,2.733371360321045,29.898,3.6705888977050782,19.55
124,124,1.807536280822754,50.036,2.2265965690612792,41.75
125,125,2.4127748220825196,35.904,3.693700047683716,20.92
126,126,2.871438829879761,26.636,4.3096110702514645,14.85
127,127,2.402250703201294,36.308,3.1694903244018553,26.65
128,128,1.897351393814087,47.706,2.6029575603485107,34.41
129,129,1.9646353559112548,45.92,2.492932675552368,36.67
130,130,1.8667013914489745,48.348,2.208227362442017,42.71
131,131,2.8385353091430665,27.486,3.4071135215759276,20.07
132,132,1.8001171030426026,49.752,2.3008668251037596,40.3
133,133,1.6642281189727783,53.096,2.031193276977539,46.1
134,134,2.2916511829376223,38.392,3.097314730834961,27.25
135,135,1.7801856895065307,50.448,2.368561290740967,40.36
136,136,2.2672860040283203,38.552,3.3046199562072753,23.97
137,137,1.6728270423126221,52.986,2.346108582687378,40.02
138,138,2.176061340942383,41.8,2.5853006519317625,34.41
139,139,2.5003824473571776,33.988,5.395050216674805,10.51
140,140,1.926135686340332,46.886,2.513316898727417,36.01
141,141,2.272812550315857,39.252,3.002759931182861,26.54
142,142,2.0351125955200193,44.518,2.4809806781768797,36.01
143,143,2.176132162322998,41.536,2.9627377670288086,28.94
144,144,2.8242691007232668,28.26,3.848203939819336,17.84
145,145,2.066969994659424,43.602,3.548277431869507,26.56
146,146,2.8385675366973877,27.61,4.309709468078613,14.51
147,147,1.8430223655700684,48.664,2.666689277648926,35.81
148,148,1.886499486618042,48.032,2.499145079803467,37.46
149,149,1.972763660507202,45.954,2.7084074695587157,35.03
150,150,2.405919554748535,35.892,4.199900979614258,15.71
151,151,3.132423312911987,22.418,4.289819877624511,11.89
152,152,1.9819809927749634,45.686,2.431666795349121,36.46
153,153,1.9341454441070556,46.786,2.5828946273803712,36.28
154,154,2.241671161880493,39.364,2.804812729263306,31.09
155,155,2.8252996627807616,27.7,5.592346578979492,8.82
156,156,2.8008933879089355,28.27,4.053043696212769,13.74
157,157,4.007975204315185,7.972,4.426521374511719,6.51
158,158,1.829222894897461,48.89,2.662079741859436,34.16
159,159,2.0459133852386473,44.366,2.416492390823364,37.76
160,160,2.8318735511779787,27.934,3.536125380706787,18.95
161,161,2.1706444343566895,41.648,2.577895124435425,34.65
162,162,2.1039370893096923,42.58,3.5119051334381104,24.68
163,163,3.071072357635498,24.28,3.9403183856964112,14.62
164,164,1.8849234692001342,47.858,2.6985889087677,34.24
165,165,2.1065390727996824,43.054,2.846671104812622,29.68
166,166,2.3748376670074465,36.674,2.907678522491455,28.57
167,167,2.281986901245117,38.598,2.723683452987671,30.84
168,168,1.5450763191986083,56.072,2.3658010486602783,42.04
169,169,2.444383676300049,35.26,3.2687875171661376,23.99
170,170,2.381091839981079,36.532,3.137866479873657,26.99
171,171,2.1420249715423583,41.782,3.6805056922912596,22.52
172,172,4.606650509338379,0.884,4.605363499450684,1.0
173,173,2.876048995513916,26.39,3.8295973365783693,15.92
174,174,1.8674775617218018,48.178,2.648046196937561,35.86
175,175,2.611774865875244,32.278,4.2058857215881345,16.62
176,176,2.1304271111297606,42.37,2.761082830810547,31.0
177,177,2.734582385482788,29.53,4.339875437927246,15.4
178,178,2.127037540626526,42.354,2.8878092014312746,28.65
179,179,2.168457421951294,41.238,3.996215428161621,21.37
180,180,1.8544557941055297,48.562,2.44621803817749,37.9
181,181,2.4475915018463135,35.24,2.8280689907073975,28.36
182,182,4.606650509338379,0.884,4.605363499450684,1.0
183,183,3.025150556793213,24.554,4.212222100830078,13.62
184,184,2.7270571682739257,29.828,3.284760013961792,22.54
185,185,2.6174607427978516,32.022,3.3984568683624268,22.43
186,186,2.1783204430389405,41.96,2.557910158538818,34.77
187,187,2.6148315891265868,31.404,3.3377230796813966,22.26
188,188,2.6244812343597412,31.93,3.8453451499938964,17.7
189,189,1.6328526880264282,54.148,1.9187504188537599,47.96
190,190,2.27478056350708,39.138,3.718571103286743,22.07
191,191,2.149748525695801,41.626,3.439490585708618,25.89
192,192,1.9453229095458984,46.376,3.2295391918182372,27.32
193,193,2.879042977142334,26.568,3.6091178066253664,17.86
194,194,1.7936671195220948,50.194,2.5571584606170656,37.07
195,195,1.9792959685516358,45.748,2.45223145942688,36.96
196,196,2.179091247406006,41.902,2.901529777145386,32.48
197,197,1.9976825385284425,45.376,2.8935592472076417,30.83
198,198,1.9994824752426148,45.11,2.473658694458008,37.17
199,199,3.1366717449188233,22.824,4.166457962799072,11.54
200,200,2.4449869380187987,35.568,3.9485149646759035,17.69
201,201,2.223696037750244,40.736,2.7326385597229006,31.84
202,202,1.8433597942352296,48.812,2.49186241607666,37.01
203,203,1.8566488363647462,48.95,2.421004750442505,37.88
204,204,1.9420675973892212,46.594,2.859349573135376,31.37
205,205,1.782336607131958,50.412,2.2275274517059325,40.54
206,206,1.7620825671768188,50.964,2.3455849674224853,39.86
207,207,2.1191287226104736,42.542,3.097912660598755,27.72
208,208,3.1849412659454344,21.798,4.375274504852295,10.37
209,209,2.091800107040405,42.868,2.6882847171783446,32.26
210,210,2.886714967651367,27.898,3.4078461082458498,21.16
211,211,1.8855875884246827,47.89,3.6865109451293945,23.22
212,212,1.8806721887207032,47.69,2.655432238006592,35.08
213,213,2.240973546676636,39.82,2.7134240272521972,31.53
214,214,1.6877171506500244,52.92,2.3974009826660154,40.72
215,215,2.8667892781066895,28.478,3.409060702896118,21.0
216,216,2.806352577056885,28.824,3.6045265663146973,20.59
217,217,2.2784579621124266,38.914,4.821904975891114,14.53
218,218,1.8840184791564942,47.872,2.8511784519195555,33.38
219,219,1.6484265880584716,53.7,2.2427871517181397,42.82
220,220,2.7458995737457275,29.564,4.094859216308594,17.51
221,221,2.174541022567749,41.266,2.8419368320465086,33.52
222,222,2.3964436180114745,36.252,3.281673954772949,24.45
223,223,3.1302764959716796,22.982,3.3135320163726805,20.05
224,224,2.0383330987548827,44.738,2.6145178050994873,35.49
225,225,4.6065655087280275,0.98,4.605379460906982,1.0
226,226,2.8261764486694334,28.56,3.548055210876465,18.76
227,227,2.1352487934112547,41.714,3.5347543716430665,21.75
228,228,1.7592017565917968,50.952,2.4254592823028562,38.6
229,229,2.4336490603637695,35.774,3.179389529800415,27.92
230,230,2.3842583826446533,36.596,3.192101305770874,24.62
231,231,2.86865848777771,26.798,4.013070458602905,15.6
232,232,3.3735311528778076,18.624,4.225351348876953,9.12
233,233,4.606540869293213,0.91,4.605338121032715,1.0
234,234,2.23435956489563,39.538,2.8993669410705567,28.02
235,235,1.9753706816101073,45.762,2.368407721710205,39.26
236,236,2.4463389198303225,35.32,3.1742319232940672,23.55
237,237,2.154814514465332,41.678,3.365310845565796,23.83
238,238,1.9322523351669312,46.586,2.4714923889160154,38.64
239,239,3.9947922398376465,8.266,4.399456098937988,6.78
240,240,3.134867826004028,22.966,4.778875184631348,10.15
241,241,2.134545399932861,41.812,3.2748801120758055,26.31
242,242,2.177259873199463,40.992,3.110754947280884,28.37
243,243,2.175920274658203,41.796,2.539944693374634,35.84
244,244,1.6032941997528076,54.478,2.3680386959075927,40.62
245,245,2.8632958473205568,27.222,3.661286892700195,17.34
246,246,1.9778451956176757,45.684,3.1131778034210207,30.3
247,247,2.910990799102783,26.17,3.71819009513855,18.28
248,248,1.6595036024093628,53.31,2.2956214902877807,40.2
249,249,2.040765947303772,44.402,3.1075327629089355,28.12
250,250,1.5649165008163453,55.838,2.171814834976196,45.49
251,251,2.8790611860656736,27.236,4.558907077789307,15.04
252,252,2.0675173986053466,43.878,3.5634765087127684,24.05
253,253,2.4387651806640624,35.138,3.660486650085449,19.11
254,254,2.346576361618042,37.536,3.0078040782928466,27.94
255,255,2.491108380661011,34.342,5.237380941009522,12.89
256,256,1.7317181160736084,51.51,2.5031004203796385,39.1
257,257,2.444743339691162,35.496,3.2443461372375486,25.7
258,258,1.550466473083496,55.99,2.0187630702972412,46.52
259,259,2.278660440979004,38.986,2.880710813522339,29.69
260,260,2.9031463823699952,26.966,3.5760256729125977,19.37
261,261,2.0519471321868896,43.886,3.0838522705078124,32.17
262,262,2.7143259470367433,30.764,3.3846262954711914,22.38
263,263,2.0130343113708498,44.868,3.019731438446045,30.36
264,264,2.2889119734191894,38.39,3.2930811874389647,23.98
265,265,1.5545412102508545,55.742,2.240234127044678,43.85
266,266,3.206308531036377,20.708,3.616867956161499,15.56
267,267,2.2711831663513182,38.968,3.313415705871582,24.25
268,268,2.118388399887085,42.48,3.119615856933594,29.32
269,269,2.0305452143859863,44.59,2.5910634510040285,34.75
270,270,2.381997529373169,37.0,3.952769770812988,18.87
271,271,2.8532232783508302,27.298,4.4761467472076415,13.32
272,272,2.165236492614746,41.552,2.869552188873291,30.18
273,273,2.233242196044922,39.772,2.9211636962890624,28.86
274,274,1.8778174629211426,48.3,2.9836159774780273,31.19
275,275,2.1836241705322266,41.748,2.509729277801514,34.52
276,276,3.370563881149292,17.848,3.880987660217285,11.85
277,277,1.998951222000122,45.764,2.9113588279724123,31.83
278,278,2.2105117881774903,41.092,2.881001470184326,30.27
279,279,2.191864077987671,40.596,2.757615229034424,32.78
280,280,3.1807050115203856,22.208,4.931264155578614,7.18
281,281,2.0520699974823,44.034,2.668941562652588,33.22
282,282,2.130095289077759,42.228,3.407712813949585,26.34
283,283,1.7872491861343385,50.228,2.3525610090255737,39.83
284,284,2.3286653761291505,37.816,4.164089709472656,17.72
285,285,2.0024171719741823,44.914,2.7591314430236817,30.69
286,286,2.727766252593994,29.632,4.207493560028076,14.86
287,287,2.2704406902313234,39.046,2.9863875549316408,27.53
288,288,1.7927982375717164,50.004,2.3610590198516848,40.54
289,289,2.31567049118042,37.916,3.1688371780395506,24.99
290,290,2.4835120166015625,34.758,4.6844666404724125,13.03
291,291,2.4478702236938474,35.636,4.526541139221192,17.24
292,292,2.0909083695983885,43.27,2.911912747955322,29.74
293,293,1.9482461415100099,46.346,2.6528627155303957,35.52
294,294,1.9848716520690919,45.764,2.754173141860962,32.24
295,295,1.5515519990158082,56.046,2.0717337364196777,45.32
296,296,2.0339538552856444,44.608,3.2955024543762206,26.55
297,297,4.0136989863586425,8.024,3.9797228324890135,8.58
298,298,2.7060036793518067,30.348,5.563925070953369,10.39
299,299,2.189557575073242,41.082,4.022041850280762,22.21
300,300,2.2000619836425783,40.698,2.756773932647705,32.22
301,301,1.9276779782867433,46.952,3.005903639602661,30.77
302,302,2.811357699127197,27.988,3.8849474925994874,17.49
303,303,2.2288934649658203,39.93,2.7010153007507323,32.88
304,304,2.8647791892242433,26.98,3.4026327411651613,19.45
305,305,3.233920229721069,21.298,4.132627603912353,10.88
306,306,3.259767290802002,20.65,4.343865787506103,10.1
307,307,2.224577504348755,39.656,2.9819571659088133,28.53
308,308,2.224721232299805,40.432,2.4281063344955442,36.51
309,309,2.3030933796691895,38.326,3.3680118965148926,23.4
310,310,2.3346466047668457,37.824,2.9988660873413084,28.3
311,311,2.6226952438354494,31.422,4.198186642837524,15.17
312,312,2.4758285538482667,34.654,3.3011321975708006,22.11
313,313,2.914814392623901,27.302,3.2041988735198976,22.22
314,314,1.9703626495361328,46.1,2.7204740467071535,32.39
315,315,3.1614406508636477,21.338,4.285203637695313,9.88
316,316,2.126479743347168,42.246,3.0725042888641356,27.96
317,317,2.5132767471313477,34.444,2.8145293376922607,29.75
318,318,1.6982589471054077,52.438,2.1683300121307374,44.22
319,319,2.895988099594116,26.758,3.787547159576416,17.11
320,320,2.2885199601745607,38.474,3.5281136138916014,22.47
321,321,2.037226453704834,44.464,2.6495507469177246,34.38
322,322,1.5549300303649902,55.878,2.076380648422241,46.9
323,323,2.3108891471099855,38.276,2.7474972343444826,30.32
324,324,3.0389402844238282,24.47,3.869311822509766,14.88
325,325,1.7858911529541015,50.226,2.2826790142059328,40.04
326,326,1.612128295135498,54.678,2.6417750440597536,36.81
327,327,2.007431838760376,45.238,2.4716716796875,37.76
328,328,1.91094701461792,47.214,2.4134353044509886,37.73
329,329,2.269757470550537,38.866,2.9186785346984863,27.23
330,330,2.9965239195251465,25.03,5.034310069274903,8.96
331,331,2.8733153160095215,27.152,3.851059917831421,15.37
332,332,3.1380740512847902,23.116,4.097720182037354,13.0
333,333,2.6699313857269287,30.514,3.7609644470214842,16.53
334,334,2.8833771226501463,28.036,3.50915581741333,18.5
335,335,2.0926126166534424,42.792,2.4944224712371827,35.61
336,336,2.1757417628479003,41.176,2.954651328277588,30.2
337,337,2.686326736755371,30.942,3.4503470363616944,19.46
338,338,2.0152777843475342,45.074,3.182955645751953,28.55
339,339,2.1902817112731934,40.562,3.2487884475708007,27.09
340,340,1.9938430712890625,45.312,2.6687375339508055,36.03
341,341,2.9371688439178465,26.37,3.7298092224121095,16.72
342,342,2.278674976043701,39.062,3.568816041946411,22.55
343,343,2.7945901024627684,29.142,3.269518367767334,22.93
344,344,2.6543581859588623,31.794,3.346801821899414,21.4
345,345,3.9625698578643798,9.008,4.081594178009033,7.59
346,346,2.2287946266937255,40.164,2.9188342178344726,29.19
347,347,2.3067460863494875,38.706,3.0717000068664553,26.71
348,348,2.451780004272461,35.362,3.3717080501556396,23.12
349,349,2.8033078916168215,28.412,5.16980273513794,10.31
350,350,2.1692292123413086,41.268,3.385898250579834,25.06
351,351,1.9907371298599243,45.418,2.3442186096191406,39.07
352,352,1.524916799736023,56.716,2.085691596984863,45.15
353,353,2.9472071575164795,26.424,4.0658102676391605,14.39
354,354,2.053966919250488,44.054,2.5372409383773804,35.24
355,355,1.6611251388168335,53.572,2.213644309425354,43.52
356,356,1.6564555791854858,53.444,2.019577345275879,46.38
357,357,2.8270605479431152,27.862,4.348564361572266,14.87
358,358,2.1461317584228516,41.572,3.185271020889282,26.44
359,359,2.3168325004577635,38.182,4.15722668762207,19.64
360,360,1.8919606324768066,47.93,2.997317197036743,30.54
361,361,2.1472504978942872,41.514,3.4293639579772948,24.08
362,362,2.3266582393646242,37.496,2.8601840564727783,29.4
363,363,2.8172518836975096,27.86,3.389305206298828,19.7
364,364,3.098791038894653,23.962,7.59754972000122,4.31
365,365,3.992603204345703,8.162,4.631213585662842,4.22
366,366,2.014966873703003,44.51,2.5225179805755613,35.48
367,367,2.2546230757141115,39.22,3.2649431056976317,25.15
368,368,2.3901759870910646,37.042,2.8463925025939942,30.23
369,369,2.1208109518432616,42.606,3.3057634593963625,27.04
370,370,2.051213091125488,44.292,2.3487662532806395,38.37
371,371,2.131284633026123,42.336,2.900935124206543,30.01
372,372,1.7093461999511719,52.158,2.293488110923767,40.3
373,373,1.903104528274536,47.286,2.6047576416015623,34.99
374,374,1.9037774111938477,47.548,2.4806386085510255,35.92
375,375,2.0188807664489747,44.91,2.883116392326355,31.41
376,376,3.161191371078491,22.046,3.968548320770264,13.86
377,377,1.93245404838562,46.7,2.484999995803833,37.57
378,378,1.9009926468658447,47.208,2.303116209411621,39.68
379,379,2.478942869644165,34.372,3.217705693817139,23.21
380,380,2.0846341270446778,43.132,3.1140142112731932,28.71
381,381,2.626089330368042,31.06,2.9740579555511473,25.1
382,382,2.036946903076172,44.094,2.8648411853790283,31.65
383,383,3.0581446896362303,23.076,3.330813377761841,19.32
384,384,2.078136604156494,43.244,2.9640755710601807,30.16
385,385,1.8386402911376953,48.776,2.4342783546447753,38.25
386,386,2.7416146351623536,29.676,4.442970403289795,13.48
387,387,2.9567855997467043,26.2,4.927653352355957,9.07
388,388,1.8808434327697754,47.936,2.754840301132202,33.3
389,389,2.140782718048096,41.83,2.9018397357940673,29.35
390,390,2.8707354692077636,28.238,3.3271377361297607,21.64
391,391,2.174032412414551,40.854,2.8494348781585694,30.18
392,392,1.9815733737945556,45.956,3.129893882751465,26.61
393,393,1.8299454877090453,49.222,2.2393106300354004,41.36
394,394,1.8663575311660767,48.252,2.39066554069519,39.5
395,395,2.0640669606018065,43.952,2.5639376194000243,35.8
396,396,3.250236904144287,20.796,4.27686856842041,12.07
397,397,1.712627119064331,51.958,2.1444685485839843,42.92
398,398,1.9403162253189088,46.696,2.5713641952514648,35.8
399,399,2.1892137910461424,40.472,2.6077690391540527,31.87
400,400,2.187022894744873,40.85,2.745422866821289,30.75
401,401,2.7781555055236815,28.876,4.9549650382995605,13.3
402,402,2.002200261077881,45.186,3.0513245845794676,28.28
403,403,1.8828829390716553,47.954,2.767852279281616,32.55
404,404,2.020512520599365,44.858,3.6089669734954835,23.88
405,405,2.361256485824585,36.538,3.4753663173675537,20.83
406,406,2.561667277908325,33.19,3.5865831115722657,19.14
407,407,2.8707032230377196,28.27,3.418607795715332,21.75
408,408,2.0856042362976073,43.282,3.3138755916595457,26.69
409,409,2.3148184590148926,37.88,3.5369005348205564,21.31
410,410,1.9967727069091796,45.108,2.3438526962280273,38.45
411,411,2.0566434169006347,43.944,3.135481085586548,27.22
412,412,2.0408462226104738,44.12,2.889404486846924,30.47
413,413,2.069271198654175,43.476,3.099654281616211,27.86
414,414,2.9101516626739503,25.42,3.8165385692596434,15.31
415,415,2.689573227996826,30.052,4.128704034423828,17.56
416,416,2.161587034301758,41.12,3.251230313873291,24.1
417,417,2.889400598907471,27.766,4.977632736968994,14.14
418,418,2.0138322116088867,44.896,2.9607845005035403,31.41
419,419,2.1837954446792605,41.904,2.5169462997436525,35.8
420,420,2.8209008122253416,28.258,4.372395195007324,14.42
421,421,1.9094707067489625,47.452,2.5689139694213865,37.67
422,422,2.0724479382705687,43.55,2.7877618049621584,31.98
423,423,2.836973614425659,27.774,3.6397040672302245,19.86
424,424,2.4568265747833253,34.83,2.9129451683044434,27.82
425,425,1.636130740737915,53.9,2.608000788116455,36.07
426,426,4.606549609832764,0.958,4.605386781311035,1.0
427,427,2.437247343673706,35.926,2.9749494293212893,27.65
428,428,1.7124823952102661,52.076,2.673652994918823,36.39
429,429,2.170725089035034,41.434,3.167485629272461,25.4
430,430,2.0282442328643797,44.64,2.864568556976318,31.33
431,431,2.043444531173706,44.188,2.351287588119507,39.22
432,432,3.9754707243347167,8.774,3.941676401138306,9.17
433,433,2.3362818211364744,38.062,2.8375429161071777,31.22
434,434,2.8378953884124756,27.634,4.5375281478881835,14.23
435,435,1.9006979515075684,47.188,4.0212938003540035,24.55
436,436,2.345420936508179,37.506,2.8893056423187256,28.59
437,437,2.8446769541931154,28.618,3.6796891033172607,18.38
438,438,2.1349735597229005,42.356,4.048185861587524,21.81
439,439,1.9345568144989014,46.746,2.511966926574707,36.69
440,440,2.0289837197113036,44.918,2.9185127151489256,31.26
441,441,4.606596347961426,0.882,4.605370492553711,1.0
442,442,2.8840191470336913,27.692,3.1479754280090333,24.78
443,443,2.006590660743713,45.032,3.719416761016846,23.86
444,444,2.043964803695679,44.064,2.8262303855895996,33.5
445,445,2.155935590286255,41.734,4.232960694122315,18.37
446,446,1.6955684729766847,52.66,2.0676529186248778,45.35
447,447,2.363668636856079,37.108,2.6681000228881837,33.71
448,448,2.249098257904053,39.328,3.0387517150878907,25.81
449,449,2.8851969876098633,26.656,4.096861068725586,14.03
450,450,2.3365364546203615,38.074,2.9981526401519774,26.67
451,451,2.2350896533203124,39.982,3.0071829093933107,28.36
452,452,3.1653097941589357,21.79,3.924933667373657,12.61
453,453,1.8128129935073853,49.952,2.0974988933563234,44.43
454,454,1.9340432187652588,46.872,2.9154203105926513,31.17
455,455,1.6740952755355836,52.926,2.2783554306030274,40.94
456,456,2.0321379533386232,44.142,4.311121486663819,19.76
457,457,2.6869539208984374,30.406,3.5224710746765138,20.34
458,458,1.8899457189941407,47.816,3.6397892555236817,23.14
459,459,1.8094294257354737,49.858,2.3772392208099364,40.42
460,460,1.875862541809082,48.016,2.5602553314208985,35.21
461,461,2.0826724530792236,43.148,2.7474379125595094,31.47
462,462,2.359150538711548,37.522,3.1004798450469973,27.32
463,463,2.1225269302368166,42.474,3.20273052444458,28.41
464,464,2.1703384145355225,42.42,2.666200720977783,34.17
465,465,3.8908290910339356,10.618,4.049936938476563,7.87
466,466,1.959500905380249,46.098,2.877116676712036,30.38
467,467,3.0301091828918456,23.996,3.701522705459595,15.06
468,468,2.8507370582580567,27.034,3.421025786590576,19.72
469,469,2.054707253341675,43.954,3.102981858062744,28.64
470,470,2.157051330718994,41.754,2.7994092796325685,31.05
471,471,2.2295950601959227,39.836,3.818447556304932,21.23
472,472,2.040129507522583,44.24,2.64642822265625,34.17
473,473,2.052652763214111,43.794,2.922675812149048,31.55
474,474,3.0044564006042482,25.154,4.0110406425476075,15.99
475,475,2.9964198404693603,25.582,3.9210725109100344,12.45
476,476,2.1765502017593383,41.214,3.721722311401367,20.92
477,477,2.8733857160949707,25.818,3.8357528713226317,13.11
478,478,1.8362273929595947,49.256,2.888746277618408,32.86
